"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","monoatomic anion transmembrane transporter activity","GO:0008509","false","9.347159834217514e-12","11.029320330914091","138","190","12","63187","A8MPY1,P28476,P24046,P23975,P30531,Q9H2X9,P55011,Q7L1W4,P55017,Q5XXA6,Q9UHW9,Q9UP95"
"GO:MF","ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential","GO:0099507","false","1.235103494970739e-11","10.908296649358586","16","190","7","63187","Q13003,P24046,P48058,P42263,Q13002,P42261,Q16478"
"GO:MF","symporter activity","GO:0015293","false","2.0100511218250016e-11","10.696792896985396","147","190","12","63187","P23975,P30531,Q9H2X9,Q99624,P55011,O60931,P55017,Q9Y345,Q9UHW9,Q99808,Q9UP95,P13866"
"GO:MF","active monoatomic ion transmembrane transporter activity","GO:0022853","false","2.150735135752015e-11","10.667413069930534","246","190","14","63187","P23975,P30531,Q9H2X9,Q99624,P55011,O60931,P55017,Q9Y345,P16615,Q9UHW9,Q99808,O14983,Q9UP95,P13866"
"GO:MF","chloride transmembrane transporter activity","GO:0015108","false","4.954872565015012e-11","10.304967510708973","117","190","11","63187","A8MPY1,P28476,P24046,P23975,P30531,Q9H2X9,P55011,P55017,Q5XXA6,Q9UHW9,Q9UP95"
"GO:MF","G protein-coupled adenosine receptor activity","GO:0001609","false","1.2953446968757944e-10","9.887614648546888","5","190","5","63187","Q9H244,P30542,P29275,P29274,P0DMS8"
"GO:MF","prostanoid receptor activity","GO:0004954","false","1.7305288032540817e-10","9.76182116782885","11","190","6","63187","P43119,P21731,P43088,P34995,Q9Y5Y4,P35408"
"GO:MF","chloride:monoatomic cation symporter activity","GO:0015377","false","1.813440348382054e-10","9.741496725605792","22","190","7","63187","P23975,P30531,Q9H2X9,P55011,P55017,Q9UHW9,Q9UP95"
"GO:MF","G protein-coupled serotonin receptor activity","GO:0004993","false","1.813440348382054e-10","9.741496725605792","22","190","7","63187","P41595,P47898,P25021,Q9H3N8,Q9Y5N1,P08912,Q13639"
"GO:MF","G protein-coupled amine receptor activity","GO:0008227","false","1.8180271837069294e-10","9.740399627359565","39","190","8","63187","P41595,P47898,P25021,Q96RJ0,Q9H3N8,Q9Y5N1,P08912,Q13639"
"GO:MF","monoatomic anion:monoatomic cation symporter activity","GO:0015296","false","5.072664021259828e-10","9.294763901440717","25","190","7","63187","P23975,P30531,Q9H2X9,P55011,P55017,Q9UHW9,Q9UP95"
"GO:MF","inorganic anion transmembrane transporter activity","GO:0015103","false","7.801863122360366e-10","9.107801673317363","150","190","11","63187","A8MPY1,P28476,P24046,P23975,P30531,Q9H2X9,P55011,P55017,Q5XXA6,Q9UHW9,Q9UP95"
"GO:MF","icosanoid receptor activity","GO:0004953","false","1.8560950232115223e-9","8.731399793742138","15","190","6","63187","P43119,P21731,P43088,P34995,Q9Y5Y4,P35408"
"GO:MF","small molecule binding","GO:0036094","false","2.138039546128205e-9","8.669984266149493","6357","190","53","63187","Q05901,O94759,P11230,P08100,P41595,Q07001,P30542,P32297,Q13698,P47898,O15118,P41180,P23975,P30531,Q9HCS2,P38435,Q9H2X9,Q5NUL3,Q14831,P17787,O95477,Q13936,Q9UQD0,Q15822,P43681,P35503,Q9HAW9,P48048,P55017,Q9BQB6,P15538,P35610,Q86W24,O15528,Q9NP58,Q5XXA6,Q8N0U8,Q9Y345,Q15392,P02708,Q16678,P16615,P51589,P61073,Q9UHW9,P24557,P34059,O14983,Q9UP95,Q9UHM6,Q9NRD8,Q9NYQ7,Q14643"
"GO:MF","C-X-C chemokine receptor activity","GO:0016494","false","7.200963078733144e-9","8.142609415817548","8","190","5","63187","O00574,P61073,P25024,P25106,P49682"
"GO:MF","potassium:chloride symporter activity","GO:0015379","false","1.6162639661516924e-8","7.791487709352752","9","190","5","63187","Q9H2X9,P55011,P55017,Q9UHW9,Q9UP95"
"GO:MF","prostaglandin receptor activity","GO:0004955","false","3.2246422107348395e-8","7.491518465377124","10","190","5","63187","P43119,P43088,P34995,Q9Y5Y4,P35408"
"GO:MF","C-C chemokine receptor activity","GO:0016493","false","3.669527003705836e-8","7.435389912020141","23","190","6","63187","P51681,O00574,P61073,P25024,P25106,P49682"
"GO:MF","potassium ion transmembrane transporter activity","GO:0015079","false","4.328593064172611e-8","7.3636532407729725","161","190","10","63187","Q13003,Q9H2X9,P55011,Q13002,P48048,P55017,Q16478,Q9UHW9,Q9UP95,O00180"
"GO:MF","AMPA glutamate receptor activity","GO:0004971","false","4.400202364661467e-8","7.356527349914984","4","190","4","63187","P48058,P42262,P42263,P42261"
"GO:MF","C-C chemokine binding","GO:0019957","false","4.8804973583985893e-8","7.311535917955964","24","190","6","63187","P51681,O00574,P61073,P25024,P25106,P49682"
"GO:MF","solute:sodium symporter activity","GO:0015370","false","7.711845021582364e-8","7.112841706665896","80","190","8","63187","P23975,P30531,Q99624,P55011,P55017,Q9Y345,Q99808,P13866"
"GO:MF","chemokine receptor activity","GO:0004950","false","8.306622677575173e-8","7.080575516604555","26","190","6","63187","P51681,O00574,P61073,P25024,P25106,P49682"
"GO:MF","G protein-coupled chemoattractant receptor activity","GO:0001637","false","8.306622677575173e-8","7.080575516604555","26","190","6","63187","P51681,O00574,P61073,P25024,P25106,P49682"
"GO:MF","phosphatidylinositol phospholipase C activity","GO:0004435","true","8.306622677575173e-8","7.080575516604555","26","190","6","63187","O00254,P41180,P30411,P51681,Q8WTR4,P08912"
"GO:MF","G protein-coupled neurotransmitter receptor activity","GO:0099528","false","1.0085207824631766e-7","6.996315147906266","12","190","5","63187","Q9UBS5,Q13255,Q9H3N8,Q9Y5N1,P08912"
"GO:MF","signaling receptor binding","GO:0005102","false","1.1764746660139546e-7","6.929417420403646","1501","190","23","63187","Q99835,P30542,P32745,O00254,P41180,P50052,P30411,Q9GZZ6,P41231,P21462,P30556,O95477,P42261,P41594,P29274,P34995,Q5XXA6,P24530,P06280,P37288,Q9H461,P25116,P55085"
"GO:MF","phospholipase C activity","GO:0004629","false","1.701064352888727e-7","6.769279256301711","29","190","6","63187","O00254,P41180,P30411,P51681,Q8WTR4,P08912"
"GO:MF","chemokine binding","GO:0019956","false","3.926824976230966e-7","6.405958455376142","33","190","6","63187","P51681,O00574,P61073,P25024,P25106,P49682"
"GO:MF","serotonin receptor activity","GO:0099589","false","6.569253202596267e-7","6.18248399854157","6","190","4","63187","Q8WXA8,O95264,A5X5Y0,Q13639"
"GO:MF","L-amino acid transmembrane transporter activity","GO:0015179","false","6.638208569264448e-7","6.177949106392972","65","190","7","63187","Q99624,P82251,Q07837,O60931,Q9Y345,Q9UPY5,Q9UHI5"
"GO:MF","enzyme binding","GO:0019899","false","6.845955475198242e-7","6.164565929758264","2103","190","26","63187","P47901,Q99835,P41180,Q9H2X9,P30411,O95477,P55011,P35503,Q9HAW9,Q13002,P42261,P41594,P29274,P22888,P25105,Q15392,P16615,P61073,Q9UHW9,Q14524,P98161,Q9UP95,P37288,Q9H461,O60353,P55085"
"GO:MF","G protein-coupled receptor binding","GO:0001664","false","9.87339216253543e-7","6.005533612844898","292","190","11","63187","P30542,P30411,P41231,P21462,P30556,P42261,P41594,P29274,P34995,P24530,P37288"
"GO:MF","vasopressin receptor activity","GO:0005000","false","0.0000015292164599166309","5.81553103604374","7","190","4","63187","P47901,P30559,Q6W5P4,P37288"
"GO:MF","GABA receptor activity","GO:0016917","false","0.000003272453593676658","5.485126503418323","22","190","5","63187","A8MPY1,P28476,P24046,Q9UBS5,O75899"
"GO:MF","heme binding","GO:0020037","true","0.000008045191379760094","5.094463620404582","143","190","8","63187","Q9HCS2,P15538,O15528,Q9NP58,Q16678,P51589,P24557,Q9NRD8"
"GO:MF","ion binding","GO:0043167","false","0.000008159185268857379","5.08835320532761","6146","190","45","63187","Q05901,O94759,P11230,P08100,P41595,Q07001,P32297,Q13698,P47898,P41180,P23975,P30531,Q9HCS2,Q9H2X9,Q5NUL3,Q14831,P17787,O95477,Q13936,Q9UQD0,P43681,P35503,Q9HAW9,P48048,P55017,P15538,P35610,Q86W24,O15528,Q9NP58,Q5XXA6,Q9Y345,Q15392,P02708,Q16678,P16615,P51589,Q9UHW9,P24557,P34059,O14983,Q9UP95,Q9NRD8,Q9NYQ7,Q14643"
"GO:MF","neuropeptide Y receptor activity","GO:0004983","false","0.000009110648069310013","5.040450729183459","10","190","4","63187","P49683,P50391,Q15761,P25929"
"GO:MF","tetrapyrrole binding","GO:0046906","false","0.000013646692498819342","4.86497259430592","153","190","8","63187","Q9HCS2,P15538,O15528,Q9NP58,Q16678,P51589,P24557,Q9NRD8"
"GO:MF","sulfur amino acid transmembrane transporter activity","GO:0000099","false","0.000014283033120460598","4.845179556733322","11","190","4","63187","P82251,Q07837,O60931,Q9UPY5"
"GO:MF","glucagon receptor activity","GO:0004967","false","0.000014867507283891478","4.827761840059013","3","190","3","63187","O95838,P47871,P43220"
"GO:MF","neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration","GO:0099583","false","0.000014867507283891478","4.827761840059013","3","190","3","63187","P42261,P41594,Q13255"
"GO:MF","tachykinin receptor activity","GO:0004995","false","0.000014867507283891478","4.827761840059013","3","190","3","63187","P25103,P21452,P29371"
"GO:MF","G-protein alpha-subunit binding","GO:0001965","false","0.000017366478579778078","4.760288235002106","30","190","5","63187","P41595,P42261,P35372,P25116,P55085"
"GO:MF","ammonium transmembrane transporter activity","GO:0008519","false","0.000021374123641567686","4.670111682701949","12","190","4","63187","Q9H2X9,P55011,Q9UHW9,Q9UP95"
"GO:MF","scaffold protein binding","GO:0097110","false","0.00004238727010191906","4.372764552713444","70","190","6","63187","Q14832,Q13002,P42261,O43424,Q14524,Q14416"
"GO:MF","sodium-independent organic anion transmembrane transporter activity","GO:0015347","false","0.000058525635915715024","4.232653858738804","15","190","4","63187","P46721,Q9Y6L6,Q9NPD5,O94956"
"GO:MF","G protein-coupled receptor activity involved in regulation of postsynaptic membrane potential","GO:0099530","false","0.00005933802306462574","4.2266669269512","4","190","3","63187","Q9UBS5,P41594,Q13255"
"GO:MF","pancreatic polypeptide receptor activity","GO:0001602","false","0.00005933802306462574","4.2266669269512","4","190","3","63187","P50391,Q15761,P25929"
"GO:MF","L-cystine transmembrane transporter activity","GO:0015184","false","0.00005933802306462574","4.2266669269512","4","190","3","63187","P82251,Q07837,O60931"
"GO:MF","sodium:chloride symporter activity","GO:0015378","false","0.00007785057849701683","4.108738155900887","16","190","4","63187","P23975,P30531,P55011,P55017"
"GO:MF","cation binding","GO:0043169","false","0.00008336840503417454","4.0789985071449575","4444","190","35","63187","Q05901,O94759,P11230,P08100,P41595,Q07001,P32297,Q13698,P47898,P41180,P23975,P30531,Q9HCS2,Q9H2X9,Q14831,P17787,O95477,Q13936,Q9UQD0,P43681,P15538,O15528,Q5XXA6,Q9Y345,P02708,Q16678,P16615,P51589,Q9UHW9,P24557,P34059,O14983,Q9NRD8,Q9NYQ7,Q14643"
"GO:MF","neutral L-amino acid transmembrane transporter activity","GO:0015175","false","0.00010067669299369118","3.997071058500905","42","190","5","63187","Q99624,P82251,Q9Y345,Q9UPY5,Q9UHI5"
"GO:MF","protein heterodimerization activity","GO:0046982","false","0.0001022464260816508","3.99035186337093","363","190","10","63187","P30542,P30411,Q9UBS5,P30556,P82251,Q07837,O75899,P35503,Q9HAW9,Q9UHI5"
"GO:MF","monoatomic anion:sodium symporter activity","GO:0015373","false","0.00013027649899898823","3.8851339210148295","18","190","4","63187","P23975,P30531,P55011,P55017"
"GO:MF","PDZ domain binding","GO:0030165","false","0.00013619968926316777","3.8658238832561667","85","190","6","63187","Q14831,Q13002,P42261,O43424,Q9H461,P30874"
"GO:MF","serotonin-gated monoatomic cation channel activity","GO:0022850","false","0.00014801581969103338","3.829691865433696","5","190","3","63187","Q8WXA8,O95264,A5X5Y0"
"GO:MF","somatostatin receptor activity","GO:0004994","false","0.00014801581969103338","3.829691865433696","5","190","3","63187","P32745,P35346,P30874"
"GO:MF","proteinase-activated receptor activity","GO:0001648","false","0.00014801581969103338","3.829691865433696","5","190","3","63187","O00254,P25116,P55085"
"GO:MF","thrombin-activated receptor activity","GO:0015057","false","0.00014801581969103338","3.829691865433696","5","190","3","63187","O00254,P25116,P55085"
"GO:MF","kainate selective glutamate receptor activity","GO:0015277","false","0.00014801581969103338","3.829691865433696","5","190","3","63187","Q13003,Q13002,Q16478"
"GO:MF","protein kinase binding","GO:0019901","false","0.0001535997955040716","3.813609362504457","706","190","13","63187","P47901,Q99835,P41180,Q9H2X9,P55011,P42261,P41594,P25105,Q9UHW9,Q14524,P98161,Q9UP95,P37288"
"GO:MF","lipid binding","GO:0008289","false","0.00017765369614789354","3.7504257524305733","841","190","14","63187","P08100,Q99835,O15118,Q5NUL3,O95477,P35503,Q9HAW9,P48048,P29274,P35610,P25105,O14842,Q9UHM6,Q14643"
"GO:MF","protein dimerization activity","GO:0046983","false","0.00017774622958342375","3.7501996029103237","1113","190","16","63187","P30542,P41180,P30411,Q14831,Q9UBS5,P30556,P82251,Q07837,O75899,P35503,Q9HAW9,Q5XXA6,P06280,Q9UHI5,Q03431,O14983"
"GO:MF","immune receptor activity","GO:0140375","false","0.0001797535381936609","3.745322552389532","145","190","7","63187","P21462,P51681,O00574,P61073,P25024,P25106,P49682"
"GO:MF","phosphoric diester hydrolase activity","GO:0008081","false","0.0001914929761467262","3.717847151077404","90","190","6","63187","O00254,P41180,P30411,P51681,Q8WTR4,P08912"
"GO:MF","organic hydroxy compound transmembrane transporter activity","GO:1901618","false","0.00027197965576762184","3.5654635802242503","51","190","5","63187","P23975,P46721,P13866,Q9Y6L6,Q9NPD5"
"GO:MF","histamine receptor activity","GO:0004969","false","0.0002953747140618071","3.529626685779175","6","190","3","63187","P25021,Q9H3N8,Q9Y5N1"
"GO:MF","C-X-C chemokine binding","GO:0019958","false","0.0002953747140618071","3.529626685779175","6","190","3","63187","P25024,P25106,P49682"
"GO:MF","cytokine receptor activity","GO:0004896","false","0.00037925271890426116","3.4210712970253856","101","190","6","63187","P51681,O00574,P61073,P25024,P25106,P49682"
"GO:MF","G-protein beta-subunit binding","GO:0031681","false","0.000446045506741799","3.350620831156322","24","190","4","63187","P42261,P35372,P25116,P55085"
"GO:MF","monooxygenase activity","GO:0004497","true","0.00045069883553873746","3.346113564005246","104","190","6","63187","Q9HCS2,P15538,O15528,Q16678,P51589,P24557"
"GO:MF","protein domain specific binding","GO:0019904","false","0.00045571169214106243","3.3413098286323772","653","190","12","63187","A8MPY1,P28476,P24046,Q14831,Q13002,P42261,O43424,Q14524,P98161,Q9H461,P30874,Q14643"
"GO:MF","G protein-coupled acetylcholine receptor activity","GO:0016907","false","0.0005157588372632247","3.287553321877792","7","190","3","63187","Q9H3N8,Q9Y5N1,P08912"
"GO:MF","phospholipase activity","GO:0004620","false","0.0005328012699073204","3.2734347487155997","107","190","6","63187","O00254,P41180,P30411,P51681,Q8WTR4,P08912"
"GO:MF","kinase binding","GO:0019900","false","0.0005385745291625205","3.2687541895538006","790","190","13","63187","P47901,Q99835,P41180,Q9H2X9,P55011,P42261,P41594,P25105,Q9UHW9,Q14524,P98161,Q9UP95,P37288"
"GO:MF","monocarboxylic acid transmembrane transporter activity","GO:0008028","false","0.0006722299139544784","3.1724821655108433","61","190","5","63187","P30531,P46721,P36021,Q9Y6L6,Q9NPD5"
"GO:MF","thyroid hormone transmembrane transporter activity","GO:0015349","false","0.0008233834004471084","3.084397892702743","8","190","3","63187","Q9UHI5,P36021,Q9Y6L6"
"GO:MF","modified amino acid transmembrane transporter activity","GO:0072349","false","0.0009853282668739018","3.0064190580899366","29","190","4","63187","P82251,Q07837,O60931,Q9UPY5"
"GO:MF","identical protein binding","GO:0042802","false","0.0014778697388424993","2.8303638434750114","2162","190","21","63187","P24046,P41180,P30531,Q9ULK0,O75762,P35503,Q9HAW9,Q13002,P42261,P41594,P29274,P51681,P22888,O43424,P35610,Q5XXA6,P06280,Q03431,P36021,O14983,O00180"
"GO:MF","lipase activity","GO:0016298","false","0.0018947921461253275","2.7224384240820907","133","190","6","63187","O00254,P41180,P30411,P51681,Q8WTR4,P08912"
"GO:MF","retinoid binding","GO:0005501","false","0.0029981316068568202","2.5231493071524462","38","190","4","63187","P08100,P35503,Q9HAW9,Q9UHM6"
"GO:MF","isoprenoid binding","GO:0019840","true","0.0029981316068568202","2.5231493071524462","38","190","4","63187","P08100,P35503,Q9HAW9,Q9UHM6"
"GO:MF","cytokine binding","GO:0019955","false","0.0031179391193046314","2.50613236907283","145","190","6","63187","P51681,O00574,P61073,P25024,P25106,P49682"
"GO:MF","amyloid-beta binding","GO:0001540","false","0.003298524152166234","2.4816803316186595","84","190","5","63187","P48058,P42262,P42263,P42261,P30988"
"GO:MF","iron ion binding","GO:0005506","true","0.004740061742120808","2.324216001345381","156","190","6","63187","Q9HCS2,P15538,O15528,Q16678,P51589,P24557"
"GO:MF","nicotinic acid receptor activity","GO:0070553","false","0.004996826849641922","2.3013056994963614","2","190","2","63187","P49019,Q8TDS4"
"GO:MF","prostaglandin F receptor activity","GO:0004958","false","0.004996826849641922","2.3013056994963614","2","190","2","63187","P43088,Q9Y5Y4"
"GO:MF","orexin receptor activity","GO:0016499","false","0.004996826849641922","2.3013056994963614","2","190","2","63187","O43613,O43614"
"GO:MF","group III metabotropic glutamate receptor activity","GO:0001642","false","0.004996826849641922","2.3013056994963614","2","190","2","63187","O00222,Q14831"
"GO:MF","group II metabotropic glutamate receptor activity","GO:0001641","false","0.004996826849641922","2.3013056994963614","2","190","2","63187","Q14832,Q14416"
"GO:MF","monoatomic anion channel activity","GO:0005253","false","0.005432693076714004","2.2649848300030357","93","190","5","63187","A8MPY1,P28476,P24046,Q7L1W4,Q5XXA6"
"GO:MF","G protein-coupled purinergic nucleotide receptor activity","GO:0045028","false","0.006586842602471842","2.1813227142258094","15","190","3","63187","Q9H244,P41231,P25105"
"GO:MF","G protein-coupled photoreceptor activity","GO:0008020","false","0.006586842602471842","2.1813227142258094","15","190","3","63187","P08100,P04000,Q9UHM6"
"GO:MF","calcium channel regulator activity","GO:0005246","true","0.007093000021888125","2.1491700388112895","47","190","4","63187","Q14832,Q06432,Q14416,Q14643"
"GO:MF","Wnt receptor activity","GO:0042813","false","0.008088917684927564","2.09210958406247","16","190","3","63187","P98161,Q9H461,O60353"
"GO:MF","steroid binding","GO:0005496","false","0.008931237838341419","2.04908834524296","103","190","5","63187","Q99835,O15118,O95477,Q9HAW9,P35610"
"GO:MF","lipid transporter activity","GO:0005319","false","0.0091077553201522","2.040588645221486","175","190","6","63187","O15118,O95477,P46721,Q9Y6L6,Q9NPD5,O94956"
"GO:MF","ligand-gated sodium channel activity","GO:0015280","false","0.00980049324049925","2.0087520665282654","17","190","3","63187","Q13003,Q13002,Q16478"
"GO:MF","oxidoreductase activity","GO:0016491","false","0.009848823763162443","2.006615633834463","742","190","11","63187","Q9HCS2,Q9BQB6,P15538,O15528,Q8N0U8,Q15392,Q16678,P51589,P24557,P37058,Q9NRD8"
"GO:MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","GO:0016705","false","0.010025591513117563","1.9988899944380085","178","190","6","63187","Q9HCS2,P15538,O15528,Q16678,P51589,P24557"
"GO:MF","calcium-release channel activity","GO:0015278","false","0.011734536588799315","1.9305340565469564","18","190","3","63187","O94759,O75762,Q14643"
"GO:MF","photoreceptor activity","GO:0009881","false","0.011734536588799315","1.9305340565469564","18","190","3","63187","P08100,P04000,Q9UHM6"
"GO:MF","basic amino acid transmembrane transporter activity","GO:0015174","false","0.013903894310671802","1.8568635421372446","19","190","3","63187","Q99624,P82251,Q07837"
"GO:MF","bile acid transmembrane transporter activity","GO:0015125","false","0.013903894310671802","1.8568635421372446","19","190","3","63187","P46721,Q9Y6L6,Q9NPD5"
"GO:MF","GABA-A receptor activity","GO:0004890","false","0.013903894310671802","1.8568635421372446","19","190","3","63187","A8MPY1,P28476,P24046"
"GO:MF","sodium:potassium:chloride symporter activity","GO:0008511","false","0.01496074553435796","1.8250467638652643","3","190","2","63187","P55011,P55017"
"GO:MF","potassium:sodium symporter activity","GO:0009674","false","0.01496074553435796","1.8250467638652643","3","190","2","63187","P55011,P55017"
"GO:MF","vitamin-K-epoxide reductase (warfarin-sensitive) activity","GO:0047057","true","0.01496074553435796","1.8250467638652643","3","190","2","63187","Q9BQB6,Q8N0U8"
"GO:MF","G protein-coupled GABA receptor activity","GO:0004965","false","0.01496074553435796","1.8250467638652643","3","190","2","63187","Q9UBS5,O75899"
"GO:MF","peptide YY receptor activity","GO:0001601","false","0.01496074553435796","1.8250467638652643","3","190","2","63187","Q15761,P25929"
"GO:MF","coreceptor activity","GO:0015026","false","0.015343716224122915","1.8140694422013812","57","190","4","63187","P51681,O00574,P61073,P25106"
"GO:MF","sulfur compound transmembrane transporter activity","GO:1901682","false","0.017596067722660542","1.7545843752061332","59","190","4","63187","P82251,Q07837,O60931,Q9UPY5"
"GO:MF","protein-hormone receptor activity","GO:0016500","false","0.018999339833260204","1.721261489139447","21","190","3","63187","P22888,P16473,P30968"
"GO:MF","potassium channel activity","GO:0005267","false","0.0218288532193841","1.6609690793882272","124","190","5","63187","Q13003,Q13002,P48048,Q16478,O00180"
"GO:MF","nucleotide receptor activity","GO:0016502","false","0.02195052358229626","1.6585551161421273","22","190","3","63187","Q9H244,P41231,P25105"
"GO:MF","purinergic nucleotide receptor activity","GO:0001614","false","0.02195052358229626","1.6585551161421273","22","190","3","63187","Q9H244,P41231,P25105"
"GO:MF","sterol binding","GO:0032934","false","0.0228144587181611","1.6417898305733014","63","190","4","63187","Q99835,O15118,O95477,P35610"
"GO:MF","amino acid:sodium symporter activity","GO:0005283","true","0.025187215027898596","1.5988198501629052","23","190","3","63187","P30531,Q99624,Q9Y345"
"GO:MF","melatonin receptor activity","GO:0008502","false","0.02986215304565133","1.524878883076622","4","190","2","63187","P49286,P48039"
"GO:MF","angiotensin type II receptor activity","GO:0004945","false","0.02986215304565133","1.524878883076622","4","190","2","63187","P50052,P30556"
